axis(cm-1),no excitation,,with_excitation,,diff
35738.9094,0.17291,,5.25895,,5.08604
35746.97494,0.17398,,5.1884,,5.01442
35755.04048,0.17483,,5.12075,,4.94592
35763.10603,0.17537,,5.05618,,4.88081
35771.17157,0.1755,,4.99497,,4.81947
35779.23712,0.17516,,4.93724,,4.76208
35787.30266,0.17429,,4.88318,,4.70888
35795.3682,0.17285,,4.83291,,4.66006
35803.43375,0.17081,,4.78654,,4.61574
35811.49929,0.16816,,4.74417,,4.57601
35819.56484,0.16488,,4.70581,,4.54093
35827.63038,0.161,,4.67145,,4.51045
35835.69592,0.15653,,4.64106,,4.48453
35843.76147,0.1515,,4.61445,,4.46295
35851.82701,0.14594,,4.59139,,4.44545
35859.89256,0.13991,,4.57156,,4.43165
35867.9581,0.13344,,4.55451,,4.42106
35876.02364,0.12661,,4.53977,,4.41316
35884.08919,0.11948,,4.52672,,4.40724
35892.15473,0.11214,,4.51479,,4.40265
35900.22028,0.10464,,4.50325,,4.39861
35908.28582,0.0971,,4.49155,,4.39445
35916.35136,0.0895,,4.47894,,4.38944
35924.41691,0.0821,,4.46492,,4.38282
35932.48245,0.0748,,4.44892,,4.37412
35940.548,0.0678,,4.43051,,4.36271
35948.61354,0.0611,,4.40936,,4.34826
35956.67908,0.0548,,4.38522,,4.33042
35964.74463,0.0489,,4.35792,,4.30902
35972.81017,0.0434,,4.32747,,4.28407
35980.87572,0.0384,,4.29392,,4.25552
35988.94126,0.0339,,4.25735,,4.22345
35997.0068,0.03,,4.21797,,4.18797
36005.07235,0.0264,,4.17604,,4.14964
36013.13789,0.0234,,4.13188,,4.10848
36021.20344,0.0208,,4.08574,,4.06494
36029.26898,0.0187,,4.038,,4.0193
36037.33452,0.0169,,3.98897,,3.97207
36045.40007,0.0155,,3.93904,,3.92354
36053.46561,0.0144,,3.88855,,3.87415
36061.53116,0.0136,,3.8378,,3.8242
36069.5967,0.0131,,3.78712,,3.77402
36077.66224,0.0128,,3.7368,,3.724
36085.72779,0.0126,,3.68716,,3.67456
36093.79333,0.0126,,3.63841,,3.62581
36101.85888,0.0126,,3.59083,,3.57823
36109.92442,0.0128,,3.5446,,3.5318
36117.98996,0.013,,3.49987,,3.48687
36126.05551,0.0132,,3.45676,,3.44356
36134.12105,0.0135,,3.4154,,3.4019
36142.1866,0.0137,,3.37578,,3.36208
36150.25214,0.0139,,3.33793,,3.32403
36158.31768,0.014,,3.30177,,3.28777
36166.38323,0.0141,,3.26721,,3.25311
36174.44877,0.0141,,3.23409,,3.21999
36182.51432,0.014,,3.20223,,3.18823
36190.57986,0.0138,,3.17138,,3.15758
36198.6454,0.0136,,3.14133,,3.12773
36206.71095,0.0133,,3.11175,,3.09845
36214.77649,0.013,,3.08237,,3.06937
36222.84204,0.0126,,3.0529,,3.0403
36230.90758,0.0121,,3.02305,,3.01095
36238.97312,0.0117,,2.9925,,2.9808
36247.03867,0.0112,,2.96103,,2.94983
36255.10421,0.0108,,2.92838,,2.91758
36263.16976,0.0104,,2.89442,,2.88402
36271.2353,0.01,,2.85901,,2.84901
36279.30084,0.0097,,2.82204,,2.81234
36287.36639,0.00946,,2.78353,,2.77407
36295.43193,0.00928,,2.74346,,2.73418
36303.49748,0.00918,,2.70204,,2.69286
36311.56302,0.00915,,2.65936,,2.65021
36319.62856,0.00919,,2.61564,,2.60645
36327.69411,0.00928,,2.57112,,2.56184
36335.75965,0.00942,,2.52607,,2.51665
36343.8252,0.0096,,2.48082,,2.47122
36351.89074,0.00979,,2.43562,,2.42583
36359.95628,0.00998,,2.39075,,2.38077
36368.02183,0.0102,,2.34652,,2.33632
36376.08737,0.0103,,2.30314,,2.29284
36384.15292,0.0104,,2.26078,,2.25038
36392.21846,0.0104,,2.21965,,2.20925
36400.284,0.0104,,2.17984,,2.16944
36408.34955,0.0103,,2.1414,,2.1311
36416.41509,0.0102,,2.10438,,2.09418
36424.48064,0.00996,,2.06878,,2.05882
36432.54618,0.00967,,2.03451,,2.02484
36440.61172,0.00932,,2.00149,,1.99217
36448.67727,0.00893,,1.96962,,1.96069
36456.74281,0.00851,,1.93875,,1.93024
36464.80836,0.00805,,1.90874,,1.90069
36472.8739,0.00759,,1.87941,,1.87182
36480.93944,0.00713,,1.85062,,1.84349
36489.00499,0.00667,,1.82221,,1.81554
36497.07053,0.00624,,1.79406,,1.78782
36505.13608,0.00584,,1.76604,,1.7602
36513.20162,0.00548,,1.73806,,1.73258
36521.26716,0.00516,,1.71008,,1.70492
36529.33271,0.00489,,1.6821,,1.67721
36537.39825,0.00468,,1.65412,,1.64944
36545.4638,0.00451,,1.62621,,1.6217
36553.52934,0.0044,,1.59847,,1.59407
36561.59488,0.00434,,1.571,,1.56666
36569.66043,0.00433,,1.54392,,1.53959
36577.72597,0.00437,,1.51734,,1.51297
36585.79152,0.00445,,1.4914,,1.48695
36593.85706,0.00456,,1.46622,,1.46166
36601.9226,0.00471,,1.4419,,1.43719
36609.98815,0.00487,,1.41849,,1.41362
36618.05369,0.00506,,1.39606,,1.391
36626.11924,0.00526,,1.3746,,1.36934
36634.18478,0.00546,,1.35415,,1.34869
36642.25032,0.00565,,1.33465,,1.329
36650.31587,0.00584,,1.31606,,1.31022
36658.38141,0.00602,,1.2983,,1.29228
36666.44696,0.00618,,1.28128,,1.2751
36674.5125,0.00631,,1.26492,,1.25861
36682.57804,0.00643,,1.24909,,1.24266
36690.64359,0.00653,,1.2337,,1.22717
36698.70913,0.0066,,1.21862,,1.21202
36706.77468,0.00665,,1.20376,,1.19711
36714.84022,0.00668,,1.189,,1.18232
36722.90576,0.00669,,1.17429,,1.1676
36730.97131,0.00669,,1.15954,,1.15285
36739.03685,0.00667,,1.14471,,1.13804
36747.1024,0.00663,,1.12977,,1.12314
36755.16794,0.00658,,1.11468,,1.1081
36763.23348,0.00652,,1.09948,,1.09296
36771.29903,0.00644,,1.08416,,1.07772
36779.36457,0.00634,,1.0688,,1.06246
36787.43012,0.00624,,1.0534,,1.04716
36795.49566,0.00612,,1.03803,,1.03191
36803.5612,0.00598,,1.02272,,1.01674
36811.62675,0.00584,,1.00755,,1.00171
36819.69229,0.00568,,0.99254,,0.98686
36827.75784,0.00552,,0.97773,,0.97221
36835.82338,0.00535,,0.9631,,0.95775
36843.88892,0.00519,,0.9487,,0.94351
36851.95447,0.00502,,0.93448,,0.92946
36860.02001,0.00486,,0.92044,,0.91558
36868.08556,0.00471,,0.90656,,0.90185
36876.1511,0.00457,,0.89278,,0.88821
36884.21664,0.00444,,0.87907,,0.87463
36892.28219,0.00433,,0.86538,,0.86105
36900.34773,0.00424,,0.85168,,0.84744
36908.41328,0.00415,,0.83794,,0.83379
36916.47882,0.00409,,0.82416,,0.82007
36924.54436,0.00404,,0.81032,,0.80628
36932.60991,0.004,,0.79646,,0.79246
36940.67545,0.00398,,0.78261,,0.77863
36948.741,0.00397,,0.76884,,0.76487
36956.80654,0.00396,,0.75525,,0.75129
36964.87208,0.00397,,0.74192,,0.73795
36972.93763,0.00398,,0.72897,,0.72499
36981.00317,0.00399,,0.7165,,0.71251
36989.06872,0.00401,,0.70462,,0.70061
36997.13426,0.00403,,0.69344,,0.68941
37005.1998,0.00404,,0.68302,,0.67898
37013.26535,0.00406,,0.67342,,0.66936
37021.33089,0.00407,,0.66463,,0.66056
37029.39644,0.00408,,0.65663,,0.65255
37037.46198,0.00408,,0.64936,,0.64528
37045.52752,0.00408,,0.64272,,0.63864
37053.59307,0.00407,,0.63656,,0.63249
37061.65861,0.00406,,0.63072,,0.62666
37069.72416,0.00404,,0.62504,,0.621
37077.7897,0.00403,,0.6193,,0.61527
37085.85524,0.00401,,0.61333,,0.60932
37093.92079,0.004,,0.60694,,0.60294
37101.98633,0.00399,,0.59998,,0.59599
37110.05188,0.004,,0.59232,,0.58832
37118.11742,0.00402,,0.58386,,0.57984
37126.18296,0.00407,,0.57455,,0.57048
37134.24851,0.00414,,0.56437,,0.56023
37142.31405,0.00424,,0.55334,,0.5491
37150.3796,0.00438,,0.54152,,0.53714
37158.44514,0.00456,,0.529,,0.52444
37166.51068,0.00478,,0.51589,,0.51111
37174.57623,0.00506,,0.50232,,0.49726
37182.64177,0.00538,,0.48845,,0.48307
37190.70732,0.00577,,0.4744,,0.46863
37198.77286,0.0062,,0.46034,,0.45414
37206.8384,0.0067,,0.44639,,0.43969
37214.90395,0.00724,,0.43268,,0.42544
37222.96949,0.00783,,0.41929,,0.41146
37231.03504,0.00846,,0.40634,,0.39788
37239.10058,0.00912,,0.39386,,0.38474
37247.16612,0.00979,,0.38191,,0.37212
37255.23167,0.0105,,0.37052,,0.36002
37263.29721,0.0111,,0.35971,,0.34861
37271.36276,0.0118,,0.34946,,0.33766
37279.4283,0.0124,,0.33978,,0.32738
37287.49384,0.0129,,0.33066,,0.31776
37295.55939,0.0134,,0.32209,,0.30869
37303.62493,0.0138,,0.31406,,0.30026
37311.69048,0.0141,,0.30656,,0.29246
37319.75602,0.0143,,0.29959,,0.28529
37327.82156,0.0144,,0.29316,,0.27876
37335.88711,0.0143,,0.28727,,0.27297
37343.95265,0.0142,,0.28192,,0.26772
37352.0182,0.0141,,0.27713,,0.26303
37360.08374,0.0138,,0.2729,,0.2591
37368.14928,0.0135,,0.26923,,0.25573
37376.21483,0.0132,,0.26611,,0.25291
37384.28037,0.0128,,0.26351,,0.25071
37392.34592,0.0125,,0.2614,,0.2489
37400.41146,0.0121,,0.25973,,0.24763
37408.477,0.0118,,0.25847,,0.24667
37416.54255,0.0116,,0.25754,,0.24594
37424.60809,0.0114,,0.25686,,0.24546
37432.67364,0.0113,,0.25634,,0.24504
37440.73918,0.0112,,0.2559,,0.2447
37448.80472,0.0112,,0.25547,,0.24427
37456.87027,0.0113,,0.25496,,0.24366
37464.93581,0.0115,,0.25431,,0.24281
37473.00136,0.0116,,0.25344,,0.24184
37481.0669,0.0118,,0.25232,,0.24052
37489.13244,0.012,,0.25092,,0.23892
37497.19799,0.0123,,0.24923,,0.23693
37505.26353,0.0124,,0.24723,,0.23483
37513.32908,0.0126,,0.24495,,0.23235
37521.39462,0.0127,,0.24241,,0.22971
37529.46016,0.0127,,0.23966,,0.22696
37537.52571,0.0126,,0.23672,,0.22412
37545.59125,0.0125,,0.23366,,0.22116
37553.6568,0.0122,,0.23051,,0.21831
37561.72234,0.0119,,0.22731,,0.21541
37569.78788,0.0115,,0.22411,,0.21261
37577.85343,0.011,,0.22095,,0.20995
37585.91897,0.0105,,0.21784,,0.20734
37593.98452,0.00998,,0.21481,,0.20483
37602.05006,0.00944,,0.21188,,0.20244
37610.1156,0.00892,,0.20905,,0.20013
37618.18115,0.00843,,0.20633,,0.1979
37626.24669,0.008,,0.20374,,0.19574
37634.31224,0.00764,,0.20126,,0.19362
37642.37778,0.00736,,0.19893,,0.19157
37650.44332,0.00716,,0.19673,,0.18957
37658.50887,0.00705,,0.19468,,0.18763
37666.57441,0.00702,,0.19278,,0.18576
37674.63996,0.00707,,0.19106,,0.18399
37682.7055,0.00717,,0.18951,,0.18234
37690.77104,0.00733,,0.18813,,0.1808
37698.83659,0.00752,,0.18694,,0.17942
37706.90213,0.00773,,0.1859,,0.17817
37714.96768,0.00793,,0.18501,,0.17708
37723.03322,0.00812,,0.18424,,0.17612
37731.09876,0.00827,,0.18354,,0.17527
37739.16431,0.00838,,0.18289,,0.17451
37747.22985,0.00844,,0.18223,,0.17379
37755.2954,0.00843,,0.18151,,0.17308
37763.36094,0.00836,,0.18069,,0.17233
37771.42648,0.00823,,0.17971,,0.17148
37779.49203,0.00803,,0.17854,,0.17051
37787.55757,0.00778,,0.17715,,0.16937
37795.62312,0.00748,,0.17552,,0.16804
37803.68866,0.00713,,0.17363,,0.1665
37811.7542,0.00676,,0.17151,,0.16475
37819.81975,0.00636,,0.16915,,0.16279
37827.88529,0.00596,,0.16659,,0.16063
37835.95084,0.00556,,0.16387,,0.15831
37844.01638,0.00517,,0.16102,,0.15585
37852.08192,0.00481,,0.15809,,0.15328
37860.14747,0.00447,,0.15512,,0.15065
37868.21301,0.00416,,0.15217,,0.14801
37876.27856,0.00389,,0.14926,,0.14537
37884.3441,0.00366,,0.14644,,0.14278
37892.40964,0.00347,,0.14371,,0.14024
37900.47519,0.00332,,0.14111,,0.13779
37908.54073,0.00321,,0.13862,,0.13541
37916.60628,0.00315,,0.13627,,0.13312
37924.67182,0.00311,,0.13403,,0.13092
37932.73736,0.00311,,0.13189,,0.12878
37940.80291,0.00314,,0.12982,,0.12668
37948.86845,0.00319,,0.12781,,0.12462
37956.934,0.00325,,0.12583,,0.12258
37964.99954,0.00332,,0.12386,,0.12054
37973.06508,0.0034,,0.12187,,0.11847
37981.13063,0.00348,,0.11984,,0.11636
37989.19617,0.00355,,0.11778,,0.11423
37997.26172,0.0036,,0.11567,,0.11207
38005.32726,0.00364,,0.11352,,0.10988
38013.3928,0.00365,,0.11134,,0.10769
38021.45835,0.00364,,0.10915,,0.10551
38029.52389,0.00361,,0.10697,,0.10336
38037.58944,0.00355,,0.10482,,0.10127
38045.65498,0.00346,,0.10273,,0.09927
38053.72052,0.00336,,0.10073,,0.09737
38061.78607,0.00323,,0.0988,,0.09557
38069.85161,0.00308,,0.0971,,0.09402
38077.91716,0.00293,,0.0955,,0.09257
38085.9827,0.00276,,0.094,,0.09124
38094.04824,0.0026,,0.0927,,0.0901
38102.11379,0.00243,,0.0915,,0.08907
38110.17933,0.00227,,0.0904,,0.08813
38118.24488,0.00211,,0.0894,,0.08729
38126.31042,0.00196,,0.0885,,0.08654
38134.37596,0.00182,,0.0876,,0.08578
38142.44151,0.0017,,0.0868,,0.0851
38150.50705,0.00158,,0.0858,,0.08422
38158.5726,0.00148,,0.0849,,0.08342
38166.63814,0.00139,,0.0838,,0.08241
38174.70368,0.00131,,0.0827,,0.08139
38182.76923,0.00125,,0.0815,,0.08025
38190.83477,0.00119,,0.0801,,0.07891
38198.90032,0.00114,,0.0787,,0.07756
38206.96586,0.00109,,0.0773,,0.07621
38215.0314,0.00106,,0.0758,,0.07474
38223.09695,0.00102,,0.0743,,0.07328
38231.16249,9.95E-04,,0.0729,,0.07191
38239.22804,9.71E-04,,0.0716,,0.07063
38247.29358,9.51E-04,,0.0704,,0.06945
38255.35912,9.35E-04,,0.0693,,0.06837
38263.42467,9.23E-04,,0.0685,,0.06758
38271.49021,9.14E-04,,0.0678,,0.06689
38279.55576,9.09E-04,,0.0674,,0.06649
38287.6213,9.08E-04,,0.0671,,0.06619
38295.68684,9.11E-04,,0.0671,,0.06619
38303.75239,9.18E-04,,0.0671,,0.06618
38311.81793,9.29E-04,,0.0673,,0.06637
38319.88348,9.44E-04,,0.0676,,0.06666
38327.94902,9.62E-04,,0.0679,,0.06694
38336.01456,9.84E-04,,0.0681,,0.06712
38344.08011,0.00101,,0.0683,,0.06729
38352.14565,0.00103,,0.0685,,0.06747
38360.2112,0.00106,,0.0685,,0.06744
38368.27674,0.00109,,0.0684,,0.06731
38376.34228,0.00112,,0.0681,,0.06698
38384.40783,0.00115,,0.0677,,0.06655
38392.47337,0.00117,,0.0671,,0.06593
38400.53892,0.0012,,0.0665,,0.0653
38408.60446,0.00122,,0.0657,,0.06448
38416.67,0.00124,,0.0648,,0.06356
38424.73555,0.00127,,0.0639,,0.06263
38432.80109,0.00129,,0.063,,0.06171
38440.86664,0.00132,,0.0621,,0.06078
38448.93218,0.00134,,0.0611,,0.05976
38456.99772,0.00138,,0.0603,,0.05892
38465.06327,0.00142,,0.0594,,0.05798
38473.12881,0.00146,,0.0587,,0.05724
38481.19436,0.00152,,0.058,,0.05648
38489.2599,0.00157,,0.0573,,0.05573
38497.32544,0.00164,,0.0567,,0.05506
38505.39099,0.00171,,0.0562,,0.05449
38513.45653,0.00178,,0.0558,,0.05402
38521.52208,0.00186,,0.0554,,0.05354
38529.58762,0.00193,,0.055,,0.05307
38537.65316,0.002,,0.0547,,0.0527
38545.71871,0.00207,,0.0545,,0.05243
38553.78425,0.00213,,0.0543,,0.05217
38561.8498,0.00219,,0.0541,,0.05191
38569.91534,0.00223,,0.0539,,0.05167
38577.98088,0.00226,,0.0538,,0.05154
38586.04643,0.00228,,0.0537,,0.05142
38594.11197,0.00229,,0.0537,,0.05141
38602.17752,0.00229,,0.0536,,0.05131
38610.24306,0.00228,,0.0536,,0.05132
38618.3086,0.00226,,0.0536,,0.05134
38626.37415,0.00223,,0.0536,,0.05137
38634.43969,0.00219,,0.0536,,0.05141
38642.50524,0.00215,,0.0536,,0.05145
38650.57078,0.00211,,0.0536,,0.05149
38658.63632,0.00206,,0.0536,,0.05154
38666.70187,0.00202,,0.0535,,0.05148
38674.76741,0.00198,,0.0535,,0.05152
38682.83296,0.00193,,0.0533,,0.05137
38690.8985,0.0019,,0.0531,,0.0512
38698.96404,0.00186,,0.0529,,0.05104
38707.02959,0.00183,,0.0525,,0.05067
38715.09513,0.00181,,0.052,,0.05019
38723.16068,0.00179,,0.0514,,0.04961
38731.22622,0.00177,,0.0508,,0.04903
38739.29176,0.00176,,0.0499,,0.04814
38747.35731,0.00176,,0.049,,0.04724
38755.42285,0.00176,,0.048,,0.04624
38763.4884,0.00177,,0.0469,,0.04513
38771.55394,0.00179,,0.0457,,0.04391
38779.61948,0.00181,,0.0445,,0.04269
38787.68503,0.00183,,0.0432,,0.04137
38795.75057,0.00186,,0.0419,,0.04004
38803.81612,0.0019,,0.0406,,0.0387
38811.88166,0.00193,,0.0393,,0.03737
38819.9472,0.00197,,0.0381,,0.03613
38828.01275,0.00201,,0.0369,,0.03489
38836.07829,0.00204,,0.0358,,0.03376
38844.14384,0.00207,,0.0347,,0.03263
38852.20938,0.0021,,0.0338,,0.0317
38860.27492,0.00212,,0.0329,,0.03078
38868.34047,0.00214,,0.0321,,0.02996
38876.40601,0.00214,,0.0314,,0.02926
38884.47156,0.00214,,0.0308,,0.02866
38892.5371,0.00213,,0.0303,,0.02817
38900.60264,0.0021,,0.0298,,0.0277
38908.66819,0.00207,,0.0295,,0.02743
38916.73373,0.00203,,0.0292,,0.02717
38924.79928,0.00197,,0.029,,0.02703
38932.86482,0.00191,,0.0289,,0.02699
38940.93036,0.00183,,0.0289,,0.02707
38948.99591,0.00175,,0.0289,,0.02715
38957.06145,0.00166,,0.0291,,0.02744
38965.127,0.00156,,0.0292,,0.02764
38973.19254,0.00145,,0.0295,,0.02805
38981.25808,0.00135,,0.0298,,0.02845
38989.32363,0.00124,,0.0301,,0.02886
38997.38917,0.00113,,0.0304,,0.02927
39005.45472,0.00102,,0.0308,,0.02978
39013.52026,9.21E-04,,0.0311,,0.03018
39021.5858,8.23E-04,,0.0314,,0.03058
39029.65135,7.31E-04,,0.0317,,0.03097
39037.71689,6.46E-04,,0.032,,0.03135
39045.78244,5.69E-04,,0.0322,,0.03163
39053.84798,4.99E-04,,0.0323,,0.0318
39061.91352,4.36E-04,,0.0324,,0.03196
39069.97907,3.81E-04,,0.0324,,0.03202
39078.04461,3.32E-04,,0.0323,,0.03197
39086.11016,2.90E-04,,0.0322,,0.03191
39094.1757,2.53E-04,,0.0319,,0.03165
39102.24124,2.21E-04,,0.0316,,0.03138
39110.30679,1.93E-04,,0.0313,,0.03111
39118.37233,1.69E-04,,0.0309,,0.03073
39126.43788,1.48E-04,,0.0304,,0.03025
39134.50342,1.30E-04,,0.0299,,0.02977
39142.56896,1.14E-04,,0.0294,,0.02929
39150.63451,9.96E-05,,0.0289,,0.0288
39158.70005,8.70E-05,,0.0284,,0.02831
39166.7656,7.60E-05,,0.0279,,0.02782
39174.83114,6.63E-05,,0.0274,,0.02733
39182.89668,5.79E-05,,0.0269,,0.02684
39190.96223,5.05E-05,,0.0265,,0.02645
39199.02777,4.41E-05,,0.0261,,0.02606
39207.09332,3.87E-05,,0.0257,,0.02566
39215.15886,3.42E-05,,0.0254,,0.02537
39223.2244,3.05E-05,,0.0251,,0.02507
39231.28995,2.73E-05,,0.0249,,0.02487
39239.35549,2.51E-05,,0.0247,,0.02467
39247.42104,2.35E-05,,0.0245,,0.02448
39255.48658,2.24E-05,,0.0244,,0.02438
39263.55212,2.17E-05,,0.0243,,0.02428
39271.61767,2.15E-05,,0.0242,,0.02418
39279.68321,2.16E-05,,0.0241,,0.02408
39287.74876,2.20E-05,,0.024,,0.02398
39295.8143,2.25E-05,,0.0239,,0.02388
39303.87984,2.32E-05,,0.0238,,0.02378
39311.94539,2.39E-05,,0.0237,,0.02368
39320.01093,2.47E-05,,0.0236,,0.02358
39328.07648,2.53E-05,,0.0234,,0.02337
39336.14202,2.59E-05,,0.0233,,0.02327
39344.20756,2.63E-05,,0.0231,,0.02307
39352.27311,2.65E-05,,0.0229,,0.02287
39360.33865,2.66E-05,,0.0227,,0.02267
39368.4042,2.64E-05,,0.0224,,0.02237
39376.46974,2.61E-05,,0.0222,,0.02217
39384.53528,2.55E-05,,0.0219,,0.02187
39392.60083,2.49E-05,,0.0215,,0.02148
39400.66637,2.41E-05,,0.0212,,0.02118
39408.73192,2.32E-05,,0.0208,,0.02078
39416.79746,2.22E-05,,0.0204,,0.02038
39424.863,2.12E-05,,0.02,,0.01998
39432.92855,2.02E-05,,0.0196,,0.01958
39440.99409,1.91E-05,,0.0191,,0.01908
39449.05964,1.81E-05,,0.0187,,0.01868
39457.12518,1.71E-05,,0.0182,,0.01818
39465.19072,1.61E-05,,0.0178,,0.01778
39473.25627,1.51E-05,,0.0174,,0.01738
39481.32181,1.41E-05,,0.0169,,0.01689
39489.38736,1.31E-05,,0.0166,,0.01659
39497.4529,1.21E-05,,0.0162,,0.01619
39505.51844,1.12E-05,,0.0158,,0.01579
39513.58399,1.02E-05,,0.0155,,0.01549
39521.64953,9.29E-06,,0.0152,,0.01519
39529.71508,8.40E-06,,0.015,,0.01499
39537.78062,7.55E-06,,0.0147,,0.01469
39545.84616,6.76E-06,,0.0145,,0.01449
39553.91171,6.02E-06,,0.0143,,0.01429
39561.97725,5.37E-06,,0.0141,,0.01409
39570.0428,4.81E-06,,0.0139,,0.0139
39578.10834,4.36E-06,,0.0137,,0.0137
39586.17388,4.03E-06,,0.0135,,0.0135
39594.23943,3.83E-06,,0.0133,,0.0133
39602.30497,3.77E-06,,0.0131,,0.0131
39610.37052,3.87E-06,,0.0129,,0.0129
39618.43606,4.14E-06,,0.0127,,0.0127
39626.5016,4.59E-06,,0.0125,,0.0125
39634.56715,5.24E-06,,0.0123,,0.01229
39642.63269,6.09E-06,,0.0121,,0.01209
39650.69824,7.16E-06,,0.0119,,0.01189
39658.76378,8.46E-06,,0.0116,,0.01159
39666.82932,9.97E-06,,0.0114,,0.01139
39674.89487,1.17E-05,,0.0112,,0.01119
39682.96041,1.37E-05,,0.011,,0.01099
39691.02596,1.58E-05,,0.0108,,0.01078
39699.0915,1.82E-05,,0.0107,,0.01068
39707.15704,2.07E-05,,0.0105,,0.01048
39715.22259,2.33E-05,,0.0104,,0.01038
39723.28813,2.60E-05,,0.0102,,0.01017
39731.35368,2.88E-05,,0.0101,,0.01007
39739.41922,3.15E-05,,0.00996,,0.00993
39747.48476,3.42E-05,,0.00985,,0.00982
39755.55031,3.69E-05,,0.00975,,0.00971
39763.61585,3.94E-05,,0.00965,,0.00961
39771.6814,4.17E-05,,0.00956,,0.00952
39779.74694,4.39E-05,,0.00946,,0.00942
39787.81248,4.58E-05,,0.00937,,0.00932
39795.87803,4.76E-05,,0.00928,,0.00923
39803.94357,4.92E-05,,0.00919,,0.00914
39812.00912,5.06E-05,,0.0091,,0.00905
39820.07466,5.17E-05,,0.00901,,0.00896
39828.1402,5.27E-05,,0.00892,,0.00887
39836.20575,5.34E-05,,0.00883,,0.00878
39844.27129,5.39E-05,,0.00874,,0.00869
39852.33684,5.42E-05,,0.00865,,0.0086
39860.40238,5.42E-05,,0.00857,,0.00852
39868.46792,5.39E-05,,0.00849,,0.00844
39876.53347,5.33E-05,,0.00841,,0.00836
39884.59901,5.24E-05,,0.00833,,0.00828
39892.66456,5.11E-05,,0.00826,,0.00821
39900.7301,4.96E-05,,0.00819,,0.00814
39908.79564,4.77E-05,,0.00812,,0.00807
39916.86119,4.56E-05,,0.00805,,0.008
39924.92673,4.33E-05,,0.00798,,0.00794
39932.99228,4.07E-05,,0.00791,,0.00787
39941.05782,3.81E-05,,0.00784,,0.0078
39949.12336,3.53E-05,,0.00776,,0.00772
39957.18891,3.27E-05,,0.00768,,0.00765
39965.25445,3.00E-05,,0.00759,,0.00756
39973.32,2.76E-05,,0.00749,,0.00746
39981.38554,2.53E-05,,0.00738,,0.00735
39989.45108,2.32E-05,,0.00726,,0.00724
39997.51663,2.14E-05,,0.00714,,0.00712
40005.58217,1.99E-05,,0.00701,,0.00699
40013.64772,1.86E-05,,0.00687,,0.00685
40021.71326,1.76E-05,,0.00672,,0.0067
40029.7788,1.69E-05,,0.00658,,0.00656
40037.84435,1.64E-05,,0.00644,,0.00642
40045.90989,1.62E-05,,0.00629,,0.00627
40053.97544,1.61E-05,,0.00616,,0.00614
40062.04098,1.62E-05,,0.00603,,0.00601
40070.10652,1.64E-05,,0.00591,,0.00589
40078.17207,1.66E-05,,0.00581,,0.00579
40086.23761,1.70E-05,,0.00572,,0.0057
40094.30316,1.74E-05,,0.00565,,0.00563
40102.3687,1.78E-05,,0.00559,,0.00557
40110.43424,1.82E-05,,0.00555,,0.00553
40118.49979,1.86E-05,,0.00553,,0.00551
40126.56533,1.89E-05,,0.00552,,0.0055
40134.63088,1.91E-05,,0.00552,,0.0055
40142.69642,1.93E-05,,0.00554,,0.00552
40150.76196,1.94E-05,,0.00556,,0.00554
40158.82751,1.94E-05,,0.00559,,0.00557
40166.89305,1.93E-05,,0.00562,,0.0056
40174.9586,1.93E-05,,0.00565,,0.00563
40183.02414,1.92E-05,,0.00567,,0.00565
40191.08968,1.92E-05,,0.00567,,0.00565
40199.15523,1.93E-05,,0.00567,,0.00565
40207.22077,1.96E-05,,0.00564,,0.00562
40215.28632,2.01E-05,,0.0056,,0.00558
40223.35186,2.10E-05,,0.00553,,0.00551
40231.4174,2.23E-05,,0.00545,,0.00543
40239.48295,2.41E-05,,0.00534,,0.00532
40247.54849,2.66E-05,,0.00521,,0.00518
40255.61404,2.98E-05,,0.00506,,0.00503
40263.67958,3.38E-05,,0.00489,,0.00486
40271.74512,3.87E-05,,0.0047,,0.00466
40279.81067,4.46E-05,,0.00451,,0.00447
40287.87621,5.15E-05,,0.0043,,0.00425
40295.94176,5.95E-05,,0.00409,,0.00403
40304.0073,6.85E-05,,0.00388,,0.00381
40312.07284,7.85E-05,,0.00367,,0.00359
40320.13839,8.94E-05,,0.00346,,0.00337
40328.20393,1.01E-04,,0.00326,,0.00316
40336.26948,1.14E-04,,0.00306,,0.00295
40344.33502,1.26E-04,,0.00287,,0.00274
40352.40056,1.39E-04,,0.00269,,0.00255
40360.46611,1.52E-04,,0.00252,,0.00237
40368.53165,1.64E-04,,0.00237,,0.00221
40376.5972,1.76E-04,,0.00222,,0.00204
40384.66274,1.87E-04,,0.00208,,0.00189
40392.72828,1.96E-04,,0.00196,,0.00176
40400.79383,2.04E-04,,0.00184,,0.00164
40408.85937,2.11E-04,,0.00174,,0.00153
40416.92492,2.15E-04,,0.00164,,0.00143
40424.99046,2.18E-04,,0.00156,,0.00134
40433.056,2.19E-04,,0.00149,,0.00127
40441.12155,2.18E-04,,0.00143,,0.00121
40449.18709,2.16E-04,,0.00139,,0.00117
40457.25264,2.13E-04,,0.00135,,0.00114
40465.31818,2.09E-04,,0.00133,,0.00112
40473.38372,2.04E-04,,0.00132,,0.00112
40481.44927,1.99E-04,,0.00133,,0.00113
40489.51481,1.95E-04,,0.00134,,0.00115
40497.58036,1.90E-04,,0.00136,,0.00117
40505.6459,1.86E-04,,0.0014,,0.00121
